NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
1.0,파묘,장재현,"(주)쇼박스,(주)엠씨엠씨",,(주)쇼박스,20240222.0,개봉영화,장편,한국,2355.0,70718847542.0,7260067.0,16315095444.0,1634201.0,미스터리,15세이상관람가,일반영화
2.0,듄: 파트2,드니 빌뇌브,,워너브러더스 코리아(주),워너브러더스 코리아(주),20240228.0,개봉영화,장편,미국,1544.0,19141960349.0,1617500.0,7694492061.0,594961.0,액션,12세이상관람가,일반영화
3.0,댓글부대,안국진,"(주)영화적순간,주식회사 디믹스스튜디오",,(주)에이스메이커무비웍스,20240327.0,개봉영화,장편,한국,1228.0,5042399113.0,541058.0,1309676360.0,134016.0,범죄,15세이상관람가,일반영화
4.0,웡카,폴 킹,,워너브러더스 코리아(주),워너브러더스 코리아(주),20240131.0,개봉영화,장편,미국,1753.0,3838068524.0,401512.0,917615074.0,93348.0,판타지,전체관람가,일반영화
5.0,고질라 X 콩: 뉴 엠파이어,아담 윈가드,,워너브러더스 코리아(주),워너브러더스 코리아(주),20240327.0,개봉영화,장편,미국,996.0,3220812514.0,320982.0,750620276.0,69172.0,액션,12세이상관람가,일반영화
6.0,극장판 스파이 패밀리 코드 : 화이트,카타기리 타카시,,에스엠지홀딩스 주식회사,"(주)넥스트엔터테인먼트월드(NEW),(주)대교 미디어콘텐츠사업본부",20240320.0,개봉영화,장편,일본,917.0,2343723486.0,235008.0,734831757.0,70759.0,애니메이션,12세이상관람가,일반영화
7.0,브레드이발소: 셀럽 인 베이커리타운,정지환,㈜브레드이발소,,롯데컬처웍스(주)롯데엔터테인먼트,20240301.0,개봉영화,장편,한국,342.0,1474276210.0,173713.0,257237220.0,29166.0,애니메이션,전체관람가,일반영화
8.0,가여운 것들,요르고스 란티모스,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20240306.0,개봉영화,장편,미국,471.0,1421882806.0,142488.0,726871167.0,71551.0,드라마,청소년관람불가,독립/예술영화
9.0,건국전쟁,김덕영,다큐스토리,,다큐스토리,20240201.0,개봉영화,장편,한국,224.0,1250960217.0,138922.0,407485433.0,44118.0,다큐멘터리,12세이상관람가,일반영화
10.0,패스트 라이브즈,셀린 송,,,(주)씨제이이엔엠,20240306.0,개봉영화,장편,미국,613.0,1068021931.0,115193.0,529689540.0,55647.0,드라마,12세이상관람가,일반영화
11.0,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,씨제이 씨지브이(CJ CGV)(주),20240214.0,개봉영화,장편,일본,393.0,720819400.0,70124.0,193261000.0,18522.0,애니메이션,15세이상관람가,일반영화
12.0,아이엠 티라노,,,주식회사 원더스튜디오,"주식회사 원더스튜디오,영화사빅",20240301.0,개봉영화,장편,중국,229.0,396009500.0,47077.0,56482600.0,6753.0,애니메이션,전체관람가,일반영화
13.0,랜드 오브 배드,윌리엄 유뱅크,,(주)퍼스트런,메가박스중앙(주),20240313.0,개봉영화,장편,미국,394.0,378632312.0,44252.0,120825268.0,14199.0,액션,15세이상관람가,일반영화
14.0,밥 말리: 원 러브,레이날도 마커스 그린,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,20240313.0,개봉영화,장편,미국,579.0,350834494.0,38585.0,144696272.0,15511.0,드라마,15세이상관람가,일반영화
15.0,1980,강승용,"히스토리 디앤피,(주)디에이치미디어,굿픽처스",,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)",20240327.0,개봉영화,장편,한국,522.0,291901745.0,32237.0,87803183.0,9502.0,드라마,12세이상관람가,일반영화
16.0,메이 디셈버,토드 헤인즈,,판씨네마(주),판씨네마(주),20240313.0,개봉영화,장편,미국,400.0,278129018.0,30186.0,146605959.0,15320.0,드라마,청소년관람불가,독립/예술영화
17.0,소풍,김용균,(주)로케트필름,,롯데컬처웍스(주)롯데엔터테인먼트,20240207.0,개봉영화,장편,한국,729.0,235961384.0,27369.0,66471307.0,7592.0,드라마,12세이상관람가,독립/예술영화
18.0,로봇 드림,파블로 베르헤르,,(주)영화사 진진,"(주)영화사 진진,(주)하이스트레인저",20240313.0,개봉영화,장편,스페인,114.0,228413431.0,23298.0,142647988.0,14066.0,애니메이션,전체관람가,독립/예술영화
19.0,용감한 돌고래 벨루와 바닷속 친구들,,,찬란,"찬란,(주)빅브라더스",20240313.0,개봉영화,장편,캐나다,180.0,170511080.0,23121.0,34981860.0,4947.0,애니메이션,전체관람가,독립/예술영화
20.0,악은 존재하지 않는다,하마구치 류스케,,그린나래미디어(주),"그린나래미디어(주),(주)레드아이스 엔터테인먼트",20240327.0,개봉영화,장편,일본,149.0,194554256.0,19104.0,122511667.0,11874.0,드라마,12세이상관람가,독립/예술영화
21.0,탐정 말로,닐 조단,,(주)바이포엠스튜디오,(주)바이포엠스튜디오,20240321.0,개봉영화,장편,아일랜드,183.0,137411500.0,18785.0,48430900.0,6797.0,범죄,15세이상관람가,독립/예술영화
22.0,추락의 해부,쥐스틴 트리에,,그린나래미디어(주),(주)스튜디오디에이치엘,20240131.0,개봉영화,장편,프랑스,236.0,174494229.0,17382.0,127382896.0,12146.0,드라마,15세이상관람가,독립/예술영화
23.0,이승윤 콘서트 도킹 : 리프트오프,,마름모,,"롯데컬처웍스(주)롯시플,(주)영화사 그램",20240322.0,개봉영화,장편,한국,66.0,362737000.0,15918.0,195423000.0,8626.0,공연,전체관람가,일반영화
24.0,나이트 스윔,브라이스 맥과이어,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240320.0,개봉영화,장편,미국,195.0,149987100.0,15747.0,42145600.0,4725.0,공포(호러),12세이상관람가,일반영화
25.0,목스박,고훈,스튜디오설,,(주)라온컴퍼니플러스,20240320.0,개봉영화,장편,한국,122.0,139047005.0,15740.0,44459124.0,4819.0,액션,15세이상관람가,일반영화
26.0,마담 웹,S.J. 클락슨,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20240313.0,개봉영화,장편,미국,648.0,142223617.0,15434.0,39605386.0,4034.0,액션,12세이상관람가,일반영화
27.0,사운드 오브 프리덤,알레한드로 고메즈 몬테베르드,,(주)콘텐츠판다,(주)넥스트엔터테인먼트월드(NEW),20240221.0,개봉영화,장편,미국,248.0,152539800.0,14638.0,42073400.0,4348.0,범죄,15세이상관람가,일반영화
28.0,인어공주: 마법물약의 비밀,,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20240314.0,개봉영화,장편,미국,188.0,104058262.0,12056.0,11954917.0,1342.0,애니메이션,전체관람가,독립/예술영화
29.0,바튼 아카데미,알렉산더 페인,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240221.0,개봉영화,장편,미국,254.0,90582381.0,9641.0,61885264.0,6266.0,코미디,15세이상관람가,독립/예술영화
30.0,생츄어리 2 : 쿼카가 너무해,리카르드 쿠소,,(주)히스토리필름,(주)팝엔터테인먼트,20240307.0,개봉영화,장편,호주,249.0,77193841.0,8743.0,11958490.0,1220.0,애니메이션,전체관람가,독립/예술영화
31.0,왓츠 러브,세자르 카푸르,워킹 타이틀 필름,찬란,(주)디스테이션,20240320.0,개봉영화,장편,영국,188.0,76316397.0,8412.0,33061656.0,3573.0,멜로/로맨스,15세이상관람가,독립/예술영화
32.0,대결! 애니메이션,요시노 코헤이,,(주)블루라벨픽쳐스,"(주)블레이드이엔티,(주)블루라벨픽쳐스",20240306.0,개봉영화,장편,일본,103.0,56315077.0,7969.0,26848837.0,3656.0,드라마,12세이상관람가,독립/예술영화
33.0,괴물,고레에다 히로카즈,,(주)미디어캐슬,(주)넥스트엔터테인먼트월드(NEW),20231129.0,개봉영화,장편,일본,647.0,73036812.0,7901.0,39744456.0,4057.0,드라마,12세이상관람가,독립/예술영화
34.0,원 앤 온리,동성붕,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20240313.0,개봉영화,장편,중국,112.0,74434310.0,7568.0,42995880.0,4109.0,드라마,12세이상관람가,일반영화
35.0,기적의 시작,권순도,퓨어웨이픽쳐스,,퓨어웨이픽쳐스,20240222.0,개봉영화,장편,한국,137.0,68274056.0,7419.0,37641117.0,4060.0,다큐멘터리,12세이상관람가,독립/예술영화
36.0,화녀,유영선,"(주)베러투모로우,나로픽처스(주)",,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20240314.0,개봉영화,장편,한국,77.0,59838539.0,7075.0,14533200.0,1711.0,스릴러,청소년관람불가,일반영화
37.0,막걸리가 알려줄거야,김다민,(주)안나푸르나필름,,"판씨네마(주),(주)홈초이스",20240228.0,개봉영화,장편,한국,73.0,63008937.0,6477.0,32605590.0,3147.0,드라마,전체관람가,독립/예술영화
38.0,월레스와 그로밋 더 클래식 컬렉션,닉 파크,아드만 애니메이션즈,,CGV ICECON,20240221.0,개봉영화,장편,영국,52.0,91757000.0,6261.0,59635000.0,4042.0,애니메이션,전체관람가,일반영화
39.0,돌핀,배두리,한국영화아카데미,,(주)마노엔터테인먼트,20240313.0,개봉영화,장편,한국,67.0,47303439.0,5354.0,28957139.0,3117.0,드라마,12세이상관람가,독립/예술영화
40.0,극장판 츠루네: 시작의 한 발,야마무라 타쿠야,,(주)미디어캐슬,(주)라이크콘텐츠,20240221.0,개봉영화,장편,일본,119.0,41419536.0,4486.0,19917092.0,1994.0,애니메이션,전체관람가,독립/예술영화
41.0,시민덕희,박영주,"(주)씨제스엔터테인먼트,페이지원필름(주)",,(주)쇼박스,20240124.0,개봉영화,장편,한국,1272.0,29284800.0,4284.0,2215100.0,267.0,드라마,15세이상관람가,일반영화
42.0,에픽하이 20 더 무비,조윤수,(주)영화사 그램,,"CGV ICECON,(주)플레이그램",20240320.0,개봉영화,장편,한국,54.0,95278500.0,4274.0,64286500.0,2883.0,공연,12세이상관람가,일반영화
43.0,드림쏭3,안소니 벨,,주식회사 원더스튜디오,"주식회사 원더스튜디오,영화사빅",20240328.0,개봉영화,장편,미국,238.0,37118011.0,4272.0,2504400.0,284.0,애니메이션,전체관람가,일반영화
44.0,아기상어 극장판: 사이렌 스톤의 비밀,,,더핑크퐁컴퍼니(주),(주)넥스트엔터테인먼트월드(NEW),20240207.0,개봉영화,장편,미국,578.0,35230710.0,3847.0,6234000.0,734.0,애니메이션,전체관람가,독립/예술영화
45.0,당신이 잠든 사이,장윤현,(주)로그라인스튜디오,,트윈플러스파트너스(주),20240320.0,개봉영화,장편,한국,118.0,34607875.0,3813.0,14403750.0,1548.0,미스터리,12세이상관람가,일반영화
46.0,래빗스쿨 2: 부활절 대소동,우테 폰 뮌쇼폴,,(주)다시봄이엔티,"(주)버킷스튜디오,주식회사 블루필름웍스",20240327.0,개봉영화,장편,독일,126.0,24842190.0,3053.0,6710290.0,846.0,애니메이션,전체관람가,독립/예술영화
47.0,오키쿠와 세계,사카모토 준지,,(주)엣나인필름,(주)엣나인필름,20240221.0,개봉영화,장편,일본,36.0,26155595.0,2995.0,17271095.0,1724.0,드라마,12세이상관람가,독립/예술영화
48.0,뒤주,김지운,(주)그노스,,(주)파이브데이,20240328.0,개봉영화,장편,한국,52.0,16113011.0,2596.0,7342016.0,1150.0,공포(호러),15세이상관람가,일반영화
49.0,갓랜드,흘리뉘르 팔메이슨,,,M&M 인터내셔널,20240228.0,개봉영화,장편,덴마크,24.0,19377230.0,2355.0,11892500.0,1247.0,드라마,15세이상관람가,독립/예술영화
50.0,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019.0,개봉영화,장편,일본,78.0,26039936.0,2355.0,26039936.0,2355.0,애니메이션,전체관람가,일반영화
51.0,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,오네 히토시,,(주)씨제이이엔엠,(주)씨제이이엔엠,20231222.0,개봉영화,장편,일본,883.0,21276442.0,2301.0,3780230.0,399.0,애니메이션,전체관람가,일반영화
52.0,서울의 봄,김성수,(주)하이브미디어코프,,플러스엠 엔터테인먼트,20231122.0,개봉영화,장편,한국,2328.0,16494097.0,1965.0,7355700.0,773.0,드라마,12세이상관람가,일반영화
53.0,더 퍼스트 슬램덩크,이노우에 다케히코,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20230104.0,개봉영화,장편,일본,1023.0,15548968.0,1715.0,9748990.0,1036.0,애니메이션,12세이상관람가,일반영화
54.0,여기는 아미코,,,,주식회사 슈아픽처스,20240228.0,개봉영화,장편,일본,40.0,15292330.0,1637.0,8602900.0,840.0,가족,전체관람가,독립/예술영화
55.0,조용한 이주,말레나 최,,,필름다빈,20240320.0,개봉영화,장편,덴마크,27.0,14012300.0,1543.0,11243500.0,1176.0,드라마,12세이상관람가,독립/예술영화
56.0,길위에 김대중,민환기,"(주)명필름,(주)시네마6411",,"(주)아이오케이컴퍼니,(주)명필름,(주)시네마6411",20240110.0,개봉영화,장편,한국,414.0,13985100.0,1504.0,4830100.0,472.0,다큐멘터리,12세이상관람가,독립/예술영화
57.0,비욘드 유토피아,매들린 개빈,,(주)드림팩트엔터테인먼트,"(주)홈초이스,(주)드림팩트엔터테인먼트,(주)스마일이엔티",20240131.0,개봉영화,장편,미국,158.0,13161700.0,1449.0,9708700.0,1030.0,다큐멘터리,12세이상관람가,독립/예술영화
58.0,플랜 75,하야카와 치에,,찬란,찬란,20240207.0,개봉영화,장편,일본,50.0,11912500.0,1437.0,6214800.0,644.0,드라마,15세이상관람가,독립/예술영화
59.0,부활 그 소망,김상철,파이오니아21,,파이오니아21,20240307.0,개봉영화,장편,한국,26.0,11674400.0,1093.0,3523000.0,331.0,다큐멘터리,전체관람가,일반영화
60.0,그대들은 어떻게 살 것인가,미야자키 하야오,,대원미디어(주),메가박스중앙(주),20231025.0,개봉영화,장편,일본,1733.0,9841317.0,1001.0,4472617.0,415.0,애니메이션,전체관람가,독립/예술영화
61.0,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019.0,개봉영화,장편,일본,79.0,11128995.0,987.0,11128995.0,987.0,애니메이션,전체관람가,일반영화
62.0,3일의 휴가,육상효,글뫼 주식회사,,(주)쇼박스,20231206.0,개봉영화,장편,한국,863.0,6057000.0,939.0,1142000.0,128.0,판타지,12세이상관람가,일반영화
63.0,잠행,관지요,,(주)올스타엔터테인먼트,(주)이놀미디어,20240327.0,개봉영화,장편,홍콩,32.0,7625639.0,840.0,4836700.0,511.0,액션,15세이상관람가,일반영화
64.0,레이징 그레이스,패리스 자실라,,(주)이놀미디어,(주)이놀미디어,20240313.0,개봉영화,장편,영국,28.0,7565986.0,812.0,4679456.0,491.0,스릴러,15세이상관람가,독립/예술영화
65.0,류이치 사카모토: 오퍼스,소라 네오,,(주)미디어캐슬,"(주)엣나인필름,메가박스중앙(주)",20231227.0,개봉영화,장편,일본,251.0,7359900.0,783.0,6076700.0,633.0,공연,전체관람가,독립/예술영화
66.0,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,마스이 소이치,,(주)애니플러스,(주)애니플러스,20240201.0,개봉영화,장편,일본,84.0,6975136.0,747.0,3984512.0,391.0,애니메이션,12세이상관람가,일반영화
67.0,다시 김대중-함께 합시다,김진홍,(주)영화사메이플러스,,주식회사 블루필름웍스,20240328.0,개봉영화,장편,한국,58.0,6353017.0,700.0,3444217.0,384.0,다큐멘터리,12세이상관람가,독립/예술영화
68.0,엘리멘탈,피터 손,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230614.0,개봉영화,장편,미국,1251.0,6279826.0,640.0,2682508.0,268.0,애니메이션,전체관람가,일반영화
69.0,세월: 라이프 고즈 온,장민경,독바위 프로덕션,,영화배급협동조합 씨네소파,20240327.0,개봉영화,장편,한국,25.0,5388300.0,636.0,4280500.0,481.0,다큐멘터리,전체관람가,독립/예술영화
70.0,리볼버 릴리,유키사다 이사오,,(주)도키엔터테인먼트,와이드 릴리즈(주),20240321.0,개봉영화,장편,일본,31.0,4781969.0,540.0,3032169.0,331.0,액션,15세이상관람가,독립/예술영화
71.0,도그데이즈,김덕민,(주)씨제이이엔엠,,(주)씨제이이엔엠,20240207.0,개봉영화,장편,한국,847.0,3845000.0,530.0,830000.0,158.0,드라마,12세이상관람가,일반영화
72.0,벗어날 탈 脫,서보형,사보타지 필름,,영화배급협동조합 씨네소파,20240221.0,개봉영화,장편,한국,14.0,3979000.0,505.0,2539000.0,306.0,미스터리,15세이상관람가,독립/예술영화
73.0,크레센도 반 클라이번 콩쿠르 실황,헤더 윌크,,오드,오드,20240131.0,개봉영화,장편,미국,65.0,8243000.0,499.0,5429000.0,295.0,공연,전체관람가,일반영화
74.0,나의 올드 오크,켄 로치,,(주)영화사 진진,(주)영화사 진진,20240117.0,개봉영화,장편,아일랜드,83.0,4101000.0,477.0,2200500.0,218.0,드라마,15세이상관람가,독립/예술영화
75.0,에스파: 마이 퍼스트 페이지,"김지선,조현정",(주)에스엠엔터테인먼트,,"롯데컬처웍스(주)롯시플,(주)영화사 그램",20240214.0,개봉영화,장편,한국,68.0,9386300.0,432.0,6828300.0,319.0,공연,전체관람가,일반영화
76.0,노량: 죽음의 바다,김한민,(주)빅스톤픽쳐스,,"롯데컬처웍스(주)롯데엔터테인먼트,(주)에이스메이커무비웍스",20231220.0,개봉영화,장편,한국,2196.0,3044500.0,429.0,854500.0,77.0,사극,12세이상관람가,일반영화
77.0,다운폴,올리버 히르비겔,,(주)피터팬픽쳐스,(주)피터팬픽쳐스,20240327.0,개봉영화,장편,독일,8.0,4306100.0,415.0,3390100.0,324.0,전쟁,청소년관람불가,독립/예술영화
78.0,크레센도,헤더 윌크,,오드,오드,20231220.0,개봉영화,장편,미국,81.0,3653000.0,405.0,3416000.0,370.0,다큐멘터리,전체관람가,독립/예술영화
79.0,DMZ 동물 특공대,홍인표,자루 스튜디오,,(주)박수엔터테인먼트,20240214.0,개봉영화,장편,한국,201.0,3196000.0,385.0,180000.0,23.0,애니메이션,전체관람가,일반영화
80.0,우견니,루오 루오,,오드,"오드,홀리가든",20240214.0,개봉영화,장편,중국,143.0,2834434.0,314.0,877678.0,100.0,멜로/로맨스,12세이상관람가,일반영화
81.0,벙커 게임,로베르토 자짜라,,,스튜디오 에이드,20240306.0,개봉영화,장편,이탈리아,19.0,2944300.0,301.0,813600.0,78.0,공포(호러),15세이상관람가,일반영화
82.0,스노우 퍼핀즈,,,에이케이엔터테인먼트(주),(주)팝엔터테인먼트,20240215.0,개봉영화,장편,스페인,315.0,1827000.0,290.0,403500.0,40.0,애니메이션,전체관람가,일반영화
83.0,어른 김장하,김현지,MBC경남,,(주)시네마달,20231115.0,개봉영화,장편,한국,98.0,1608000.0,268.0,0.0,0.0,다큐멘터리,전체관람가,독립/예술영화
84.0,티처스 라운지,일커 카탁,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20231227.0,개봉영화,장편,독일,29.0,2027000.0,253.0,938500.0,103.0,드라마,12세이상관람가,독립/예술영화
85.0,너와 나,조현철,주식회사 필름영,,"주식회사 필름영,그린나래미디어(주)",20231025.0,개봉영화,장편,한국,76.0,2260000.0,241.0,1714000.0,169.0,드라마,12세이상관람가,독립/예술영화
86.0,마에스트로 번스타인,브래들리 쿠퍼,,,씨제이 씨지브이(CJ CGV)(주),20231206.0,개봉영화,장편,미국,61.0,1564500.0,241.0,363500.0,45.0,드라마,15세이상관람가,일반영화
87.0,극장판 후르츠 바스켓: 프렐류드,이바타 요시히데,,(주)미디어캐슬,(주)미디어캐슬,20240301.0,개봉영화,장편,일본,5.0,1697100.0,233.0,656000.0,82.0,애니메이션,12세이상관람가,독립/예술영화
88.0,장인과 사위,최이현,"(주)지브라더스 컴퍼니,한류닷컴 주식회사",,주식회사 제이씨엔터웍스,20240215.0,개봉영화,장편,한국,49.0,2057000.0,226.0,0.0,0.0,코미디,12세이상관람가,독립/예술영화
89.0,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20231227.0,개봉영화,장편,영국,215.0,1886000.0,222.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
90.0,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012.0,개봉영화,장편,미국,620.0,2532000.0,219.0,2532000.0,219.0,액션,15세이상관람가,독립/예술영화
91.0,위시,"크리스 벅,폰 비라선손",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20240103.0,개봉영화,장편,미국,1421.0,1504717.0,195.0,0.0,0.0,애니메이션,전체관람가,일반영화
92.0,라이즈,세드릭 클라피쉬,,(주)퍼스트런,(주)무비다이브,20240117.0,개봉영화,장편,프랑스,68.0,1255000.0,194.0,85000.0,10.0,드라마,15세이상관람가,독립/예술영화
93.0,리빙: 어떤 인생,올리버 허머너스,,(주)티캐스트,(주)티캐스트,20231213.0,개봉영화,장편,영국,50.0,1393000.0,190.0,841000.0,102.0,드라마,12세이상관람가,독립/예술영화
94.0,나폴레옹,리들리 스콧,,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20231206.0,개봉영화,장편,미국,822.0,1215200.0,170.0,467800.0,49.0,전쟁,15세이상관람가,일반영화
95.0,인투 더 월드,벤자민 레너,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240110.0,개봉영화,장편,미국,839.0,893000.0,167.0,0.0,0.0,애니메이션,전체관람가,일반영화
96.0,노 베어스,자파르 파나히,,M&M 인터내셔널,M&M 인터내셔널,20240110.0,개봉영화,장편,이란,41.0,1223000.0,161.0,734000.0,76.0,드라마,12세이상관람가,독립/예술영화
97.0,검치호,이강욱,바투 필름,,"(주)드림팩트엔터테인먼트,(주)빅브라더스",20240328.0,개봉영화,장편,한국,5.0,1436500.0,160.0,1134000.0,126.0,액션,15세이상관람가,독립/예술영화
98.0,외계+인 2부,최동훈,(주)케이퍼필름,,(주)씨제이이엔엠,20240110.0,개봉영화,장편,한국,1390.0,1109500.0,154.0,511600.0,52.0,기타,12세이상관람가,일반영화
99.0,느티나무 아래,오정훈,영화제작소 숲길,,"미디어나무(주),스튜디오 에이드",20231115.0,개봉영화,장편,한국,13.0,1239000.0,151.0,0.0,0.0,다큐멘터리,전체관람가,독립/예술영화
100.0,어파이어,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,20230913.0,개봉영화,장편,독일,68.0,1203000.0,145.0,1203000.0,145.0,드라마,12세이상관람가,독립/예술영화
101.0,걸즈 앤 판처 최종장 제4화,미즈시마 츠토무,,(주)엔케이컨텐츠,(주)디스테이션,20240117.0,개봉영화,장편,일본,40.0,1680000.0,120.0,1680000.0,120.0,애니메이션,12세이상관람가,일반영화
102.0,블루 자이언트,타치카와 유즈루,,판씨네마(주),판씨네마(주),20231018.0,개봉영화,장편,일본,574.0,1385000.0,120.0,1385000.0,120.0,애니메이션,12세이상관람가,독립/예술영화
103.0,"주사위놀이, 마불 세계여행",이광범,(주)니즈텔레콤,,(주)니즈텔레콤,20240103.0,개봉영화,장편,한국,1.0,708000.0,118.0,0.0,0.0,어드벤처,전체관람가,일반영화
104.0,서바이벌 택틱스,박근영,요지경필름,,필름다빈,20240221.0,개봉영화,장편,한국,12.0,826000.0,112.0,488000.0,66.0,드라마,12세이상관람가,독립/예술영화
105.0,"타르콥스키, 기도하는 영혼",,,,(주)와우,20240131.0,개봉영화,장편,이탈리아,9.0,893000.0,111.0,419000.0,39.0,다큐멘터리,12세이상관람가,독립/예술영화
106.0,세기말의 사랑,임선애,"(주)기린제작사,주식회사 위드에이스튜디오",,"(주)엔케이컨텐츠,(주)디스테이션",20240124.0,개봉영화,장편,한국,123.0,695000.0,99.0,284000.0,35.0,드라마,12세이상관람가,독립/예술영화
107.0,엔드 오브 에반게리온,"안노 히데아키,츠루마키 카즈야",,미라지엔터테인먼트,(주)라이크콘텐츠,20240117.0,개봉영화,장편,일본,130.0,1120000.0,97.0,1120000.0,97.0,애니메이션,청소년관람불가,일반영화
